price,room_type,longitude,latitude,neighbourhood_group,calculated_host_listings_count,availability_365,room_type_code,neighbourhood_group_code
70,Entire home/apt,-74.10503,40.58415,Staten Island,1,51,0,4
225,Entire home/apt,-73.98075,40.72818,Manhattan,1,0,0,2
85,Private room,-73.95005,40.66655,Brooklyn,2,27,1,1
50,Private room,-73.93926,40.64251,Brooklyn,4,358,1,1
99,Private room,-73.9452,40.81756,Manhattan,1,36,1,2
65,Private room,-73.82757,40.76506,Queens,5,85,1,3
120,Private room,-73.97922,40.67989,Brooklyn,1,89,1,1
175,Entire home/apt,-73.97225,40.69473,Brooklyn,2,0,0,1
75,Private room,-73.95293,40.71027,Brooklyn,3,43,1,1
27,Private room,-73.93654,40.8444,Manhattan,1,124,1,2
160,Entire home/apt,-73.94115,40.7947,Manhattan,1,0,0,2
95,Private room,-73.95731,40.64544,Brooklyn,2,180,1,1
100,Private room,-73.9706,40.80052,Manhattan,1,0,1,2
75,Private room,-73.95499,40.71465,Brooklyn,3,0,1,1
80,Private room,-73.96876,40.80055,Manhattan,1,0,1,2
195,Entire home/apt,-73.99163,40.71022,Manhattan,1,158,0,2
100,Entire home/apt,-73.95904,40.80218,Manhattan,1,1,0,2
150,Entire home/apt,-73.95093,40.76812,Manhattan,1,365,0,2
136,Entire home/apt,-73.90218,40.74217,Queens,1,348,0,3
250,Entire home/apt,-73.96007,40.6819,Brooklyn,1,78,0,1
175,Entire home/apt,-73.90831,40.88511,Bronx,1,0,0,0
307,Private room,-73.99418,40.72192,Manhattan,2,363,1,2
99,Entire home/apt,-73.94913,40.67775,Brooklyn,1,23,0,1
55,Private room,-73.82831,40.76339,Queens,5,85,1,3
215,Private room,-73.9944,40.75975,Manhattan,1,0,1,2
200,Entire home/apt,-74.0032,40.72355,Manhattan,1,0,0,2
129,Private room,-73.99838,40.75665,Manhattan,30,140,1,2
99,Private room,-73.94414,40.67698,Brooklyn,3,78,1,1
82,Private room,-73.82764,40.76548,Queens,5,85,1,3
125,Entire home/apt,-73.90716,40.75542,Queens,1,42,0,3
150,Private room,-73.90838,40.69845,Queens,1,89,1,3
151,Entire home/apt,-73.94743,40.68515,Brooklyn,1,179,0,1
99,Private room,-73.94465,40.6773,Brooklyn,3,84,1,1
98,Entire home/apt,-73.96668,40.6887,Brooklyn,2,257,0,1
70,Private room,-73.96062,40.73008,Brooklyn,1,0,1,1
200,Entire home/apt,-73.95538,40.72918,Brooklyn,1,0,0,1
50,Private room,-73.91587,40.69726,Brooklyn,1,5,1,1
149,Entire home/apt,-73.95876,40.71318,Brooklyn,1,263,0,1
73,Entire home/apt,-73.94996,40.70689,Brooklyn,3,345,0,1
50,Private room,-73.92338,40.6991,Brooklyn,1,0,1,1
80,Private room,-73.98856,40.71436,Manhattan,2,151,1,2
170,Entire home/apt,-74.0042,40.72975,Manhattan,1,19,0,2
120,Entire home/apt,-73.98455,40.72815,Manhattan,1,191,0,2
70,Entire home/apt,-73.92461,40.77298,Queens,2,2,0,3
70,Private room,-74.00451,40.72018,Manhattan,1,0,1,2
209,Private room,-73.99759,40.75438,Manhattan,8,73,1,2
72,Private room,-73.8293,40.76418,Queens,5,74,1,3
125,Entire home/apt,-73.94887,40.80324,Manhattan,1,7,0,2
114,Private room,-74.00441,40.74656,Manhattan,3,0,1,2
88,Entire home/apt,-73.95079,40.64879,Brooklyn,1,7,0,1
250,Entire home/apt,-73.99201,40.76375,Manhattan,1,87,0,2
209,Private room,-74.01037,40.70845,Manhattan,13,358,1,2
114,Entire home/apt,-74.0151,40.70701,Manhattan,1,11,0,2
118,Entire home/apt,-73.96,40.69137,Brooklyn,1,67,0,1
130,Entire home/apt,-73.97372,40.78318,Manhattan,5,261,0,2
50,Shared room,-73.96004,40.57811,Brooklyn,3,365,2,1
75,Entire home/apt,-73.84669,40.86975,Bronx,1,1,0,0
130,Entire home/apt,-73.91029,40.65239,Brooklyn,1,139,0,1
90,Private room,-73.96503,40.70762,Brooklyn,1,77,1,1
80,Private room,-73.94537,40.69356,Brooklyn,4,3,1,1
206,Entire home/apt,-73.96583,40.75693,Manhattan,1,161,0,2
120,Entire home/apt,-73.9537,40.8242,Manhattan,1,0,0,2
306,Entire home/apt,-73.95742,40.73031,Brooklyn,33,364,0,1
46,Shared room,-73.95857,40.66844,Brooklyn,1,0,2,1
149,Entire home/apt,-73.95182,40.68446,Brooklyn,2,0,0,1
50,Shared room,-73.89735,40.89466,Bronx,2,241,2,0
165,Entire home/apt,-73.92191,40.77036,Queens,1,0,0,3
75,Private room,-73.9975,40.71508,Manhattan,2,0,1,2
259,Entire home/apt,-73.98307,40.73619,Manhattan,2,0,0,2
210,Entire home/apt,-73.95804,40.67299,Brooklyn,1,0,0,1
55,Private room,-73.95596,40.6891,Brooklyn,1,323,1,1
85,Private room,-73.93691,40.7227,Brooklyn,5,137,1,1
111,Entire home/apt,-73.97683,40.74957,Manhattan,50,332,0,2
200,Private room,-73.93726,40.80909,Manhattan,1,358,1,2
111,Entire home/apt,-73.97556,40.74839,Manhattan,50,365,0,2
109,Private room,-73.94661,40.82982,Manhattan,6,41,1,2
99,Entire home/apt,-73.94182,40.8375,Manhattan,1,0,0,2
300,Entire home/apt,-73.99727,40.72154,Manhattan,1,97,0,2
70,Private room,-73.9062,40.69412,Brooklyn,3,67,1,1
250,Entire home/apt,-74.00383,40.74079,Manhattan,1,49,0,2
80,Entire home/apt,-73.97185,40.688,Brooklyn,1,107,0,1
240,Entire home/apt,-74.0096,40.70636,Manhattan,2,305,0,2
35,Entire home/apt,-73.76598,40.68739,Queens,1,8,0,3
200,Entire home/apt,-73.94307,40.70795,Brooklyn,1,0,0,1
100,Private room,-73.94289,40.81112,Manhattan,1,0,1,2
160,Entire home/apt,-73.99406,40.72249,Manhattan,1,0,0,2
178,Entire home/apt,-73.72924,40.75466,Queens,1,143,0,3
269,Entire home/apt,-73.9922,40.76481,Manhattan,1,43,0,2
75,Private room,-73.91003,40.83499,Bronx,1,109,1,0
200,Entire home/apt,-73.92953,40.65867,Brooklyn,3,87,0,1
42,Private room,-73.93146,40.6877,Brooklyn,27,353,1,1
40,Private room,-73.94385,40.83815,Manhattan,1,129,1,2
42,Private room,-73.93208,40.68765,Brooklyn,27,339,1,1
160,Entire home/apt,-73.98935,40.76207,Manhattan,1,25,0,2
130,Private room,-73.9906,40.76802,Manhattan,1,78,1,2
90,Entire home/apt,-73.90626,40.77269,Queens,2,19,0,3
99,Private room,-73.94131,40.78721,Manhattan,1,0,1,2
50,Private room,-73.94675,40.64574,Brooklyn,2,34,1,1
150,Entire home/apt,-73.96646,40.69205,Brooklyn,1,60,0,1
80,Private room,-73.91748,40.75978,Queens,1,8,1,3
120,Entire home/apt,-73.95396,40.69176,Brooklyn,1,16,0,1
162,Entire home/apt,-73.96153,40.75876,Manhattan,1,51,0,2
60,Private room,-73.94856,40.59099,Brooklyn,3,48,1,1
66,Private room,-73.99937,40.74172,Manhattan,1,5,1,2
150,Entire home/apt,-73.99288,40.72746,Manhattan,1,0,0,2
150,Entire home/apt,-73.97996,40.77848,Manhattan,1,0,0,2
85,Private room,-73.99423,40.74337,Manhattan,3,1,1,2
50,Private room,-73.95775,40.80348,Manhattan,6,304,1,2
225,Entire home/apt,-73.99056,40.7443,Manhattan,2,1,0,2
70,Private room,-73.93958,40.82293,Manhattan,2,102,1,2
75,Private room,-74.01867,40.64564,Brooklyn,1,365,1,1
195,Entire home/apt,-73.95703,40.71361,Brooklyn,1,7,0,1
63,Private room,-73.95813,40.80289,Manhattan,6,335,1,2
40,Private room,-73.90994,40.69499,Brooklyn,1,250,1,1
63,Private room,-73.95592,40.80521,Manhattan,6,1,1,2
150,Entire home/apt,-73.92728,40.68633,Brooklyn,1,77,0,1
63,Private room,-73.95589,40.80447,Manhattan,6,364,1,2
165,Entire home/apt,-73.99675,40.72224,Manhattan,1,0,0,2
50,Private room,-73.9801,40.70159,Brooklyn,1,0,1,1
50,Private room,-73.93039,40.70131,Brooklyn,1,0,1,1
85,Private room,-73.93588,40.69968,Brooklyn,1,1,1,1
150,Private room,-73.96508,40.64308,Brooklyn,2,364,1,1
62,Private room,-73.99475,40.71261,Manhattan,1,58,1,2
50,Private room,-73.95597,40.69107,Brooklyn,7,264,1,1
60,Private room,-73.96951,40.68412,Brooklyn,1,250,1,1
299,Entire home/apt,-73.99692,40.73313,Manhattan,4,0,0,2
92,Entire home/apt,-73.98452,40.72829,Manhattan,3,0,0,2
241,Private room,-73.96752,40.68658,Brooklyn,1,139,1,1
45,Private room,-73.91988,40.83488,Bronx,1,0,1,0
125,Entire home/apt,-73.96091,40.6478,Brooklyn,1,1,0,1
145,Private room,-73.92766,40.80747,Bronx,1,360,1,0
275,Private room,-73.98975,40.71629,Manhattan,1,85,1,2
50,Private room,-73.94227,40.84216,Manhattan,3,71,1,2
40,Private room,-73.85683,40.72276,Queens,1,0,1,3
195,Entire home/apt,-73.94576,40.72305,Brooklyn,1,12,0,1
50,Private room,-73.94264,40.84241,Manhattan,3,180,1,2
69,Private room,-73.93893,40.66093,Brooklyn,1,175,1,1
120,Entire home/apt,-73.93649,40.85042,Manhattan,1,231,0,2
300,Entire home/apt,-74.00606,40.73181,Manhattan,5,308,0,2
285,Entire home/apt,-74.00646,40.73389,Manhattan,5,313,0,2
90,Entire home/apt,-73.98533,40.61072,Brooklyn,1,36,0,1
140,Entire home/apt,-73.94993,40.77066,Manhattan,1,48,0,2
46,Private room,-73.94568,40.82894,Manhattan,1,179,1,2
96,Private room,-73.94436,40.71876,Brooklyn,1,0,1,1
200,Entire home/apt,-73.96059,40.71134,Brooklyn,1,28,0,1
37,Private room,-73.92944,40.69631,Brooklyn,1,0,1,1
134,Entire home/apt,-73.98111,40.72141,Manhattan,1,0,0,2
150,Entire home/apt,-73.94467,40.64874,Brooklyn,1,0,0,1
195,Entire home/apt,-74.0084,40.70816,Manhattan,1,305,0,2
90,Private room,-73.96374,40.75886,Manhattan,2,64,1,2
100,Private room,-73.94468,40.78572,Manhattan,1,270,1,2
49,Private room,-73.82099,40.73941,Queens,5,48,1,3
189,Entire home/apt,-73.96097,40.76044,Manhattan,1,29,0,2
199,Private room,-73.99662,40.75606,Manhattan,30,133,1,2
300,Private room,-73.91725,40.76171,Queens,1,54,1,3
199,Private room,-73.99644,40.75491,Manhattan,30,155,1,2
179,Private room,-73.99672,40.7552,Manhattan,30,175,1,2
179,Private room,-73.99826,40.75652,Manhattan,30,165,1,2
49,Private room,-73.89029,40.74041,Queens,103,195,1,3
75,Private room,-73.94328,40.69338,Brooklyn,1,84,1,1
95,Private room,-73.98478,40.71501,Manhattan,1,165,1,2
125,Entire home/apt,-73.99325,40.66838,Brooklyn,1,83,0,1
72,Entire home/apt,-73.8125,40.68048,Queens,2,317,0,3
75,Private room,-73.98861,40.71284,Manhattan,2,217,1,2
65,Private room,-73.96363,40.64489,Brooklyn,2,208,1,1
112,Private room,-73.97183,40.68665,Brooklyn,1,12,1,1
40,Private room,-73.90071,40.70673,Queens,1,0,1,3
175,Entire home/apt,-73.91699,40.68504,Brooklyn,1,9,0,1
44,Private room,-73.98129,40.68234,Brooklyn,2,0,1,1
50,Private room,-73.91385,40.68513,Brooklyn,26,365,1,1
95,Private room,-73.95439,40.73128,Brooklyn,2,0,1,1
188,Entire home/apt,-73.99363,40.7723,Manhattan,1,0,0,2
75,Entire home/apt,-74.00918,40.62877,Brooklyn,2,0,0,1
295,Entire home/apt,-73.98686,40.71983,Manhattan,1,0,0,2
125,Entire home/apt,-73.98823,40.72828,Manhattan,2,365,0,2
139,Entire home/apt,-73.98666,40.73031,Manhattan,2,365,0,2
70,Private room,-73.95733,40.81533,Manhattan,1,0,1,2
90,Private room,-74.00266,40.73045,Manhattan,1,0,1,2
302,Entire home/apt,-74.00645,40.70637,Manhattan,327,309,0,2
229,Entire home/apt,-74.00641,40.70771,Manhattan,327,219,0,2
200,Entire home/apt,-73.99908,40.74057,Manhattan,1,0,0,2
133,Entire home/apt,-73.95521,40.7719,Manhattan,91,341,0,2
150,Entire home/apt,-73.99737,40.76186,Manhattan,1,0,0,2
135,Entire home/apt,-73.96065,40.79757,Manhattan,1,1,0,2
175,Entire home/apt,-73.94236,40.68589,Brooklyn,1,84,0,1
100,Private room,-73.95846,40.7107,Brooklyn,1,0,1,1
120,Entire home/apt,-73.95275,40.66436,Brooklyn,1,56,0,1
70,Entire home/apt,-73.95804,40.68377,Brooklyn,1,0,0,1
110,Private room,-73.94914,40.70316,Brooklyn,1,6,1,1
100,Private room,-73.90303,40.77568,Queens,1,0,1,3
120,Private room,-73.9641,40.79535,Manhattan,1,0,1,2
130,Private room,-73.99783,40.71781,Manhattan,1,84,1,2
35,Shared room,-73.89149,40.74848,Queens,3,310,2,3
185,Entire home/apt,-73.98979,40.76383,Manhattan,1,230,0,2
50,Private room,-73.90115,40.7747,Queens,1,171,1,3
40,Private room,-73.93383,40.66433,Brooklyn,4,354,1,1
59,Entire home/apt,-73.80629,40.75982,Queens,1,24,0,3
115,Private room,-73.98957,40.71744,Manhattan,1,0,1,2
150,Private room,-73.99196,40.74453,Manhattan,1,1,1,2
90,Private room,-73.96748,40.75714,Manhattan,1,45,1,2
220,Entire home/apt,-73.94048,40.79844,Manhattan,1,205,0,2
130,Entire home/apt,-73.98218,40.66181,Brooklyn,1,179,0,1
110,Entire home/apt,-73.96487,40.68325,Brooklyn,2,0,0,1
266,Entire home/apt,-73.96345,40.80402,Manhattan,12,86,0,2
100,Private room,-73.898,40.6953,Queens,1,0,1,3
73,Private room,-73.95951,40.76804,Manhattan,1,0,1,2
150,Private room,-73.95309,40.82022,Manhattan,1,88,1,2
200,Entire home/apt,-73.92154,40.70887,Brooklyn,1,5,0,1
90,Entire home/apt,-74.02474,40.63921,Brooklyn,1,52,0,1
303,Entire home/apt,-74.00645,40.71532,Manhattan,232,331,0,2
250,Entire home/apt,-73.85884,40.72664,Queens,1,365,0,3
86,Entire home/apt,-74.08575,40.64682,Staten Island,1,43,0,4
80,Private room,-74.00856,40.71941,Manhattan,2,329,1,2
100,Entire home/apt,-73.98841,40.72573,Manhattan,1,102,0,2
179,Entire home/apt,-73.90698,40.69498,Brooklyn,1,365,0,1
220,Entire home/apt,-73.96415,40.71853,Brooklyn,1,16,0,1
230,Entire home/apt,-73.95367,40.76917,Manhattan,1,0,0,2
89,Private room,-73.9205,40.76635,Queens,2,208,1,3
40,Private room,-73.9754,40.60626,Brooklyn,1,335,1,1
105,Private room,-74.00678,40.70542,Manhattan,1,8,1,2
175,Entire home/apt,-73.98719,40.76826,Manhattan,1,188,0,2
50,Private room,-73.94961,40.71225,Brooklyn,1,0,1,1
127,Private room,-73.94953,40.8077,Manhattan,1,89,1,2
107,Private room,-73.99827,40.75523,Manhattan,30,169,1,2
199,Private room,-73.99803,40.75506,Manhattan,30,166,1,2
125,Entire home/apt,-73.98136,40.66493,Brooklyn,1,18,0,1
43,Private room,-73.89339,40.75074,Queens,37,1,1,3
35,Private room,-73.87745,40.73925,Queens,7,1,1,3
33,Private room,-73.87553,40.73885,Queens,7,1,1,3
165,Entire home/apt,-74.00502,40.73331,Manhattan,1,0,0,2
182,Entire home/apt,-73.9869,40.74749,Manhattan,1,301,0,2
227,Entire home/apt,-73.98732,40.74741,Manhattan,1,321,0,2
41,Private room,-73.87858,40.73477,Queens,103,268,1,3
292,Entire home/apt,-73.985,40.72566,Manhattan,1,0,0,2
115,Private room,-73.98762,40.72853,Manhattan,1,23,1,2
60,Private room,-73.8649,40.86757,Bronx,1,363,1,0
135,Entire home/apt,-73.98859,40.74779,Manhattan,1,314,0,2
65,Private room,-73.78829,40.85056,Bronx,1,89,1,0
100,Private room,-73.95233,40.76734,Manhattan,2,40,1,2
99,Private room,-73.94268,40.78535,Manhattan,1,176,1,2
250,Entire home/apt,-73.96765,40.75339,Manhattan,1,64,0,2
175,Entire home/apt,-73.99697,40.74875,Manhattan,1,365,0,2
90,Entire home/apt,-73.8466,40.73622,Queens,1,21,0,3
49,Shared room,-73.95652,40.77112,Manhattan,1,39,2,2
65,Private room,-73.95627,40.68811,Brooklyn,4,343,1,1
44,Private room,-73.93832,40.82669,Manhattan,1,45,1,2
65,Private room,-73.95614,40.68795,Brooklyn,4,311,1,1
65,Private room,-73.95639,40.68976,Brooklyn,4,321,1,1
246,Entire home/apt,-73.96834,40.75421,Manhattan,1,365,0,2
50,Private room,-73.95396,40.64627,Brooklyn,1,0,1,1
300,Entire home/apt,-73.99527,40.75811,Manhattan,1,0,0,2
99,Entire home/apt,-73.9065,40.7385,Queens,1,231,0,3
120,Entire home/apt,-73.95397,40.712,Brooklyn,1,0,0,1
125,Private room,-73.99976,40.73138,Manhattan,1,347,1,2
130,Entire home/apt,-73.85161,40.66682,Queens,4,285,0,3
69,Private room,-73.94925,40.83001,Manhattan,2,167,1,2
175,Entire home/apt,-73.92245,40.69344,Brooklyn,1,12,0,1
50,Private room,-73.95573,40.82206,Manhattan,6,11,1,2
38,Private room,-73.94965,40.65236,Brooklyn,3,357,1,1
64,Entire home/apt,-74.00786,40.6475,Brooklyn,1,0,0,1
40,Private room,-73.91435,40.68176,Brooklyn,10,363,1,1
40,Private room,-73.91235,40.68197,Brooklyn,10,317,1,1
55,Private room,-73.9139,40.6818,Brooklyn,10,326,1,1
40,Private room,-73.91256,40.68105,Brooklyn,10,353,1,1
45,Private room,-73.91216,40.68052,Brooklyn,10,362,1,1
50,Private room,-73.91276,40.68249,Brooklyn,10,333,1,1
99,Entire home/apt,-73.92448,40.69347,Brooklyn,2,46,0,1
250,Entire home/apt,-73.94897,40.6932,Brooklyn,1,0,0,1
200,Entire home/apt,-73.97017,40.75248,Manhattan,1,363,0,2
70,Private room,-73.94084,40.66166,Brooklyn,5,199,1,1
200,Private room,-73.98965,40.75844,Manhattan,3,224,1,2
74,Private room,-73.94126,40.66225,Brooklyn,5,125,1,1
120,Entire home/apt,-73.94536,40.67728,Brooklyn,2,0,0,1
88,Private room,-73.95378,40.7247,Brooklyn,1,0,1,1
37,Private room,-73.91106,40.70115,Brooklyn,9,29,1,1
70,Private room,-73.94135,40.66199,Brooklyn,5,119,1,1
70,Private room,-73.94137,40.66191,Brooklyn,5,158,1,1
150,Entire home/apt,-73.95179,40.76732,Manhattan,1,49,0,2
150,Entire home/apt,-73.97987,40.77642,Manhattan,1,0,0,2
60,Private room,-73.92198,40.70897,Brooklyn,1,0,1,1
138,Entire home/apt,-74.0664,40.61438,Staten Island,1,291,0,4
150,Entire home/apt,-73.94678,40.78139,Manhattan,1,146,0,2
82,Private room,-73.94276,40.82582,Manhattan,1,180,1,2
90,Private room,-73.95034,40.76127,Manhattan,1,27,1,2
56,Private room,-73.97559,40.64249,Brooklyn,1,47,1,1
249,Private room,-73.98398,40.69051,Brooklyn,1,39,1,1
120,Private room,-73.99274,40.72097,Manhattan,1,0,1,2
55,Private room,-73.95632,40.71146,Brooklyn,3,0,1,1
149,Entire home/apt,-73.91415,40.67339,Brooklyn,1,224,0,1
114,Entire home/apt,-73.95739,40.7319,Brooklyn,3,219,0,1
100,Private room,-73.87872,40.75149,Queens,1,134,1,3
210,Entire home/apt,-73.98552,40.73949,Manhattan,1,9,0,2
100,Entire home/apt,-73.95435,40.72457,Brooklyn,1,220,0,1
45,Private room,-73.97806,40.67947,Brooklyn,2,250,1,1
45,Private room,-73.94767,40.71174,Brooklyn,1,0,1,1
207,Entire home/apt,-73.85638,40.66146,Queens,1,346,0,3
99,Entire home/apt,-73.87661,40.76689,Queens,1,138,0,3
45,Private room,-73.8206,40.73888,Queens,5,80,1,3
80,Private room,-73.95839,40.67672,Brooklyn,1,28,1,1
42,Private room,-73.92419,40.70508,Brooklyn,3,0,1,1
139,Shared room,-73.9825,40.77883,Manhattan,2,88,2,2
35,Shared room,-73.90924,40.67797,Brooklyn,17,89,2,1
50,Private room,-73.88686,40.66522,Brooklyn,5,62,1,1
40,Private room,-73.8891,40.66547,Brooklyn,5,64,1,1
315,Entire home/apt,-74.00204,40.74277,Manhattan,1,365,0,2
90,Private room,-73.94392,40.67549,Brooklyn,1,0,1,1
50,Private room,-73.94907,40.66383,Brooklyn,1,0,1,1
85,Private room,-73.9256,40.7393,Queens,1,179,1,3
89,Private room,-73.95223,40.68245,Brooklyn,1,48,1,1
258,Entire home/apt,-74.0013,40.72866,Manhattan,1,10,0,2
150,Private room,-73.93254,40.69576,Brooklyn,1,143,1,1
120,Entire home/apt,-73.94006,40.75926,Queens,1,0,0,3
250,Entire home/apt,-73.99271,40.72129,Manhattan,1,87,0,2
75,Entire home/apt,-73.93327,40.79853,Manhattan,1,0,0,2
65,Private room,-73.92945,40.86171,Manhattan,1,13,1,2
93,Entire home/apt,-73.98028,40.72809,Manhattan,1,0,0,2
40,Private room,-73.93185,40.70268,Brooklyn,1,20,1,1
50,Private room,-73.93094,40.63685,Brooklyn,4,62,1,1
139,Entire home/apt,-73.99589,40.74941,Manhattan,1,355,0,2
232,Entire home/apt,-73.93841,40.80855,Manhattan,1,0,0,2
32,Private room,-73.94797,40.58889,Brooklyn,3,83,1,1
135,Entire home/apt,-73.94102,40.83956,Manhattan,1,0,0,2
65,Private room,-73.92757,40.86184,Manhattan,2,365,1,2
34,Private room,-73.95047,40.68824,Brooklyn,1,0,1,1
91,Entire home/apt,-73.91233,40.65265,Brooklyn,1,305,0,1
100,Entire home/apt,-73.99282,40.67992,Brooklyn,1,35,0,1
109,Private room,-73.99241,40.76052,Manhattan,1,10,1,2
50,Private room,-73.93536,40.69657,Brooklyn,1,10,1,1
250,Entire home/apt,-73.97704,40.7425,Manhattan,1,0,0,2
55,Shared room,-73.95114,40.77754,Manhattan,2,309,2,2
50,Private room,-73.92184,40.86328,Manhattan,3,96,1,2
137,Entire home/apt,-73.98788,40.77497,Manhattan,2,0,0,2
45,Private room,-73.90474,40.70247,Queens,1,2,1,3
139,Entire home/apt,-73.95697,40.68243,Brooklyn,1,0,0,1
279,Entire home/apt,-73.94108,40.85079,Manhattan,1,55,0,2
70,Private room,-73.94072,40.83324,Manhattan,1,0,1,2
97,Entire home/apt,-73.94037,40.82521,Manhattan,1,0,0,2
70,Entire home/apt,-73.93941,40.81486,Manhattan,1,6,0,2
80,Private room,-74.00468,40.73807,Manhattan,1,26,1,2
100,Private room,-73.94014,40.81051,Manhattan,3,253,1,2
220,Entire home/apt,-73.9501,40.77262,Manhattan,1,0,0,2
299,Entire home/apt,-74.00166,40.72607,Manhattan,1,156,0,2
160,Entire home/apt,-73.97734,40.72861,Manhattan,1,41,0,2
119,Entire home/apt,-74.15587,40.58952,Staten Island,1,175,0,4
70,Entire home/apt,-73.94458,40.72447,Brooklyn,1,0,0,1
41,Private room,-73.96093,40.69319,Brooklyn,2,52,1,1
70,Private room,-73.96252,40.70916,Brooklyn,2,280,1,1
48,Private room,-73.90663,40.67727,Brooklyn,5,231,1,1
48,Private room,-73.90795,40.67627,Brooklyn,5,199,1,1
75,Entire home/apt,-73.9717,40.79855,Manhattan,1,5,0,2
48,Private room,-73.90813,40.67612,Brooklyn,5,252,1,1
100,Private room,-73.94106,40.71069,Brooklyn,1,0,1,1
225,Entire home/apt,-73.98495,40.73237,Manhattan,1,153,0,2
80,Private room,-73.93578,40.6985,Brooklyn,1,0,1,1
36,Private room,-73.90824,40.70268,Queens,1,0,1,3
100,Private room,-73.99717,40.717,Manhattan,1,88,1,2
47,Private room,-73.95567,40.80446,Manhattan,1,0,1,2
35,Private room,-73.9083,40.69118,Brooklyn,2,112,1,1
300,Entire home/apt,-73.95813,40.7198,Brooklyn,1,168,0,1
50,Shared room,-73.96286,40.62375,Brooklyn,1,85,2,1
60,Private room,-73.94442,40.6772,Brooklyn,1,0,1,1
85,Private room,-73.95218,40.79939,Manhattan,1,6,1,2
125,Entire home/apt,-73.96614,40.6848,Brooklyn,1,0,0,1
280,Entire home/apt,-74.01161,40.71478,Manhattan,1,328,0,2
50,Private room,-73.90752,40.74458,Queens,103,235,1,3
195,Private room,-73.98922,40.72445,Manhattan,1,85,1,2
225,Entire home/apt,-73.9693,40.80177,Manhattan,1,25,0,2
45,Private room,-73.96305,40.80385,Manhattan,1,0,1,2
112,Private room,-73.9512,40.82251,Manhattan,1,0,1,2
29,Private room,-73.82863,40.73872,Queens,1,168,1,3
125,Entire home/apt,-73.95522,40.68677,Brooklyn,1,192,0,1
60,Private room,-73.94223,40.70209,Brooklyn,1,0,1,1
200,Entire home/apt,-73.94957,40.81403,Manhattan,1,158,0,2
265,Entire home/apt,-73.99558,40.75907,Manhattan,1,46,0,2
150,Entire home/apt,-73.94025,40.84556,Manhattan,1,258,0,2
59,Private room,-73.93691,40.81875,Manhattan,1,89,1,2
60,Private room,-73.90866,40.77556,Queens,1,43,1,3
125,Entire home/apt,-73.95301,40.66661,Brooklyn,1,0,0,1
150,Private room,-73.95644,40.71679,Brooklyn,1,89,1,1
54,Private room,-73.95417,40.6188,Brooklyn,1,64,1,1
120,Private room,-73.92166,40.69097,Brooklyn,1,365,1,1
85,Entire home/apt,-73.86354,40.87821,Bronx,1,365,0,0
95,Entire home/apt,-73.96768,40.6753,Brooklyn,1,219,0,1
149,Entire home/apt,-73.95418,40.73468,Brooklyn,1,0,0,1
119,Private room,-73.97202,40.69091,Brooklyn,1,3,1,1
90,Private room,-73.99205,40.76136,Manhattan,1,278,1,2
264,Entire home/apt,-73.94787,40.77655,Manhattan,1,296,0,2
28,Private room,-74.00839,40.64456,Brooklyn,1,0,1,1
80,Private room,-73.94396,40.71217,Brooklyn,1,151,1,1
145,Private room,-73.98337,40.74475,Manhattan,2,29,1,2
89,Private room,-73.91255,40.76194,Queens,3,13,1,3
120,Entire home/apt,-73.96782,40.70855,Brooklyn,7,0,0,1
190,Entire home/apt,-73.91183,40.70463,Queens,2,0,0,3
275,Entire home/apt,-73.9534,40.76935,Manhattan,1,77,0,2
168,Entire home/apt,-74.00231,40.73751,Manhattan,1,0,0,2
200,Entire home/apt,-73.99903,40.73598,Manhattan,1,0,0,2
180,Entire home/apt,-73.98969,40.76168,Manhattan,1,79,0,2
100,Entire home/apt,-73.92241,40.69684,Brooklyn,2,5,0,1
149,Entire home/apt,-73.93531,40.79949,Manhattan,1,3,0,2
200,Private room,-73.92947,40.65882,Brooklyn,3,365,1,1
55,Entire home/apt,-73.94974,40.70787,Brooklyn,1,0,0,1
115,Entire home/apt,-73.95015,40.80453,Manhattan,2,255,0,2
79,Private room,-73.97882,40.7233,Manhattan,1,0,1,2
120,Private room,-73.94283,40.71293,Brooklyn,2,117,1,1
32,Shared room,-73.71928,40.76212,Queens,1,88,2,3
80,Private room,-73.84295,40.88229,Bronx,1,365,1,0
100,Entire home/apt,-73.95632,40.65513,Brooklyn,1,324,0,1
333,Entire home/apt,-73.99327,40.73734,Manhattan,1,80,0,2
70,Private room,-73.96635,40.80401,Manhattan,1,0,1,2
63,Private room,-73.95805,40.80373,Manhattan,6,364,1,2
63,Private room,-73.95754,40.80384,Manhattan,6,364,1,2
125,Entire home/apt,-73.99814,40.69346,Brooklyn,1,47,0,1
225,Entire home/apt,-73.94094,40.67878,Brooklyn,1,0,0,1
200,Private room,-73.95616,40.72176,Brooklyn,5,364,1,1
210,Entire home/apt,-73.99283,40.74154,Manhattan,1,359,0,2
50,Private room,-73.93227,40.75853,Queens,1,0,1,3
40,Private room,-73.95527,40.82388,Manhattan,6,54,1,2
120,Entire home/apt,-73.86389,40.87684,Bronx,2,97,0,0
56,Private room,-73.89972,40.69598,Queens,2,35,1,3
150,Entire home/apt,-73.94857,40.77538,Manhattan,1,158,0,2
110,Private room,-73.99089,40.75993,Manhattan,12,256,1,2
155,Entire home/apt,-73.98044,40.66557,Brooklyn,1,5,0,1
